Country,Datetime,Tweet Id,Text,Username,Tweets_clean,VADER_class,VADER_score
Morocco,2022-12-16 22:00:18+00:00,1603872671804055567,"🏆 The FINALS are HERE 🚀

🇦🇷 Argentina vs France 🇫🇷 on Sunday 18th at 15 UTC
🇭🇷Croatia vs Morocco 🇲🇦  on Saturday 17th at 15 UTC

Make your prediction and earn Big Rewards 🚀
Place your bets!!!

🌐 https://t.co/CD1bL2UpeA

⁠#worldcup2022 #qatar #betting #bet #FifaWorldCup https://t.co/jpwKyqBwEY",degoverse,🏆 the are here 🚀 🇦🇷 🇫🇷 on 18th at 15 🇭🇷 morocco 🇲🇦 17th make your prediction and earn big place 🌐 ⁠ worldcup2022 betting bet,Neutral,0.0
Morocco,2022-12-16 21:41:10+00:00,1603867859247063057,@FIFAWorldCup @FIFAcom  if football is about playing fair Morocco and France need a rematch unless you’re bias and wanted France to go final regardless they might as well just go to the final without match and pay for the cup! How did he get a yellow card instead of penalty? Huh https://t.co/bvRisiY2YR,Ssalma112,if football is about fair morocco and need a rematch unless you ’ re bias to go final regardless they might as well just the without match pay for cup how did he get yellow card instead of penalty huh,Neutral,0.0762
Morocco,2022-12-16 21:20:32+00:00,1603862664505073665,"I'm not a fan of the 3rd/4th place play-off. It must be so tough for a side to pick themselves up after defeat in a semifinal. However considering Morocco's achievement, 3rd would be phenomenal and the game will be well worth watching. 

#FIFAWorldCup #MAR",RiazHamed2,not a fan of the 3rd4th place it must be so tough for side to pick themselves up after defeat in semifinal however considering achievement 3rd would phenomenal and game will well worth watching mar,Neutral,-0.4503
Morocco,2022-12-16 21:16:12+00:00,1603861576813010944,@FIFAWorldCup VICTORY FOR MOROCCO!! VICTORY FOR ENTIRE AFRICA AND THE ARAB NATION!,jufsou_,victory for morocco entire and the nation,Neutral,0.0
Morocco,2022-12-16 21:10:39+00:00,1603860178918690816,"@FIFAWorldCup Netherland vs Argentina, Croatia vs Argentina and france vs Morocco",IBN_MHMD_,and morocco,Neutral,0.0
Morocco,2022-12-16 21:05:28+00:00,1603858874552950784,"Croatia 🇭🇷 is still the favorite to take home the bronze even though they finished the group stage at 2nd place and Morocco at first place. 

#FIFAWorldCup #Qatar2022",Yubbie007,🇭🇷 is still the favorite to take home bronze even though they finished group stage at 2nd place and morocco first qatar2022,Neutral,0.4588
Morocco,2022-12-16 21:03:59+00:00,1603858501620858880,@FIFAWorldCup FIFA wants to cover the referee's mistake and the conspiracy against 🇲🇦 to organize the Clubs Cup in Morocco but we Moroccans will not forget the obvious injustice and the planned plot Our right and the right of the Arabs are with God the Arabs and we demand the right of  morocco,el_krafess,to cover the mistake and conspiracy against 🇲🇦 organize cup in morocco but we will not forget obvious injustice plot our right of are with god demand,Positive,0.6119
Morocco,2022-12-16 21:03:11+00:00,1603858299023155212,Croatia vs Morocco WORLD CUP Soccer Pick and Prediction FIFA WORLD CUP 2022 https://t.co/N0l5Mc8JCZ via @YouTube #worldcup #worldcup2022 #FIFAWorldCupGR,mavakaga,morocco world cup soccer pick and prediction 2022 via worldcup2022,Neutral,0.0
Morocco,2022-12-16 21:00:02+00:00,1603857504991076356,"#FIFAWorldCup 

You can't miss this game 😎
#Morocco Vs #Croatia 

Feeling lucky?  Sign up to https://t.co/kUIVF7JVtW right now and take your pick.

#apuestasdeportivas #copadomundo #odds #casadeapuestas #apostas #LukaModric #Hakimi #TercerLugar #livebetting https://t.co/MQ5ij2U8wD",VipSportsCenter,you cant miss this game 😎 morocco feeling lucky sign up to right now and take your pick odds,Positive,0.7746
Morocco,2022-12-16 20:54:18+00:00,1603856062733553677,"🇶🇦💪 A team of Qatari referees will officiate the #FIFAWorldCup #Qatar2022 third place playoff game between Morocco and Croatia

We are proud of them, and wish them all the best 👏 https://t.co/NPL3VCtqFc",Livescoresf,🇶🇦💪 a team of will officiate the qatar2022 third place game between morocco and we are them wish all best 👏,Positive,0.7845
Morocco,2022-12-16 20:38:56+00:00,1603852198563221512,"An excellent 2022 for Moroccan football 🇲🇦⚽️✨

CAFCL and CAFCC Winners ✅
WAFCON Finalists and Hosts ✅
World Cup Semifinalists ✅
Club World Cup hosts ✅

#Morocco #DimaMaghrib #AtlasLions #ClubWC #Qatar2022 #WorldCup #WorldCup2022 #FIFAWorldCup #FIFA 

 https://t.co/dqKfaz1nNj",PanAfricaFooty,an excellent 2022 for football 🇲🇦⚽️✨ and ✅ world cup club morocco qatar2022 worldcup2022,Positive,0.7184
Morocco,2022-12-16 20:37:57+00:00,1603851947366354963,"France vs. Morocco Highlights | 2022 FIFA World Cup | Semifinals https://t.co/FsGnEAv7Bp 
#viral #trending #FIFA22 #FIFAWorldCupGR #FIFAWorldCupQatar2022 #france #morocco #abhtv
Retweet, like, and Follow
@AtlBlackHollyw1",AtlBlackHollyw1,morocco 2022 world cup viral fifa22 fifaworldcupqatar2022 like and follow atlblackhollyw1,Neutral,0.3612
Morocco,2022-12-16 20:30:47+00:00,1603850147364212737,"🇶🇦💪 A team of Qatari referees will officiate the #FIFAWorldCup #Qatar2022 third place playoff game between Morocco and Croatia

We are proud of them, and wish them all the best 👏 https://t.co/W2ZW2yJL7C",QFA_EN,🇶🇦💪 a team of will officiate the qatar2022 third place game between morocco and we are them wish all best 👏,Positive,0.7845
Morocco,2022-12-16 20:30:08+00:00,1603849982611959808,"I Predict Morocco 🇲🇦 to grab the third place in #FIFAWorldCup 
Thank you for Participating in Predict and Win contest by Toshiba India. #ToshibaTV #Toshibafifa #Predictandwin @ToshibaTV_India https://t.co/7R3PxMI5ut",V04838920,i predict morocco 🇲🇦 to grab the third place in thank you for and win contest by,Positive,0.743
Morocco,2022-12-16 20:09:57+00:00,1603844902332338183,@FIFAWorldCup Saudi arab beat Argentina. Morocco beat Portugal. Argentina beat Nederland and Argentina beat France (In future InshaAllah).,Sheikh191,beat morocco and in future,Neutral,0.0
Morocco,2022-12-16 20:04:36+00:00,1603843555566489601,"Today at the #WorldCup: #Croatia and #Morocco prepare for third-place play-off 

#HRV #MAR #FIFAWorldCup 

📰 Read Full Story 👇
https://t.co/cRviAAKdzC",FootballMadUK,today at the and morocco prepare for mar 📰 read full story 👇,Neutral,0.0
Morocco,2022-12-16 19:59:28+00:00,1603842265205587968,"🇲🇦 Morocco: To the World Cup and beyond!

#FIFAWorldCup #Qatar2022 #Morocco #AtlasLions https://t.co/LL0DLa979S",BBCAfrica,🇲🇦 morocco to the world cup and beyond qatar2022,Neutral,0.0
Morocco,2022-12-16 19:59:18+00:00,1603842224101507072,"Croatia and Morocco will play in the FIFA World Cup third-place play-off tomorrow. 
We need this 3rd place https://t.co/yJN1g20SWQ",chada_mag,and morocco will play in the world cup tomorrow we need this 3rd place,Neutral,0.34
Morocco,2022-12-16 19:58:54+00:00,1603842123081846784,"Croatia Vs Morocco, FIFA World Cup 2022 Bronze final, Third Place Play-off: When and where to watch? Live streaming, head-to-head record, timing, squads, TV channel, Match preview https://t.co/UCWke3MYFV",newstak365,morocco world cup 2022 bronze final third place when and where to watch live streaming record timing channel match preview,Neutral,0.0
Morocco,2022-12-16 19:58:04+00:00,1603841913618063361,@fifaworldcup_ar Morocco 2026 2030 2034 2038 and so it goes 💪🏻,ji_queeni,morocco 2026 2030 2034 2038 and so it goes 💪🏻,Neutral,0.0
Morocco,2022-12-16 19:56:50+00:00,1603841601909927937,@FIFAWorldCup Morocco spain morocco portugal morocco belgium and morocco France despite loss the conquered France,FaroukiMarieme,morocco and despite loss the,Neutral,0.2411
Morocco,2022-12-16 19:52:44+00:00,1603840569914048513,"Morocco and Croatia will battle it out to finish third at the #FIFAWorldCup 2022  in Qatar. 

Which team will finish in 3rd place?",Newzroom405,morocco and will battle it out to finish third at the 2022 in which team 3rd place,Neutral,-0.3818
Morocco,2022-12-16 19:48:43+00:00,1603839558667407379,@FIFAWorldCup Morocco 🇲🇦if you finally grant justice and repeat the match with France.Shame on the Referree #Cesar Ramos. Is it corruption?!! #replay_moroccoVSfrance #FIFAWorldCup2022 #FIFAWorldCupQatar2022 #JusticeForMorocco,sevinunu,morocco 🇲🇦 if you finally grant justice and repeat the match with on is it corruption fifaworldcup2022 fifaworldcupqatar2022,Positive,0.7096
Morocco,2022-12-16 19:45:46+00:00,1603838816841785344,"Croatia Coach: Morocco is World Cup's Most Pleasant and Biggest Surprise. #QNA #WorldCupQatar2022 #QATAR2022 
#FIFAWorldCup #QNA_Sport 
https://t.co/0ku0BcSY6P https://t.co/BybwYJAl03",QNAEnglish,coach morocco is world most pleasant and biggest surprise worldcupqatar2022 qatar2022,Positive,0.6901
Morocco,2022-12-16 19:32:00+00:00,1603835351587487763,"A 14-year-old boy has been killed in #France's Montpellier amid the clashes between France and #Morocco fans following the #FIFA World Cup 2022 semifinal on 14 December.

https://t.co/gLmzFcZsDk",TheQuint,a 14yearold boy been in amid the between and morocco following world cup 2022 semifinal on 14,Neutral,0.0
Morocco,2022-12-16 19:30:30+00:00,1603834975266144279,"FIFA World Cup 2022 third place match between Morocco and Croatia | Battle of third place before the final, a chance to create history by defeating Croatia in front of Morocco -justbedifferent https://t.co/1CXUvo8Ums",Mubashirtitan,world cup 2022 third place match between morocco and battle of before the final a chance to create history by in front,Neutral,0.128
Morocco,2022-12-16 19:30:00+00:00,1603834850909122560,@FIFAWorldCup Even though i don't like argentina but i hope they will cuz France doesn't deserve it just watch their matches against england and Morocco and focus on how it's soo one sided from the referee they don't deserve shit,abukhadir_obada,even though i dont like but hope they will doesnt deserve it just watch their against and morocco focus on how its one sided from the referee,Negative,-0.5667
Morocco,2022-12-16 19:16:52+00:00,1603831543579181056,"Who’s winning 
the #FIFAWorldCup 
3rd place game between
Croatia🇭🇷 and Morocco 🇲🇦",CatleyChristian,who ’ s winning the 3rd place game between 🇭🇷 and morocco 🇲🇦,Positive,0.5267
Morocco,2022-12-16 19:13:19+00:00,1603830649785569280,"@FIFAWorldCup All the #Morocco matches and #NetherlandsVArgentina was an INSANE match, go watch replay on @Tubi plus every #Poland match their goal keeper: most amazing tournament performance I’ve ever seen by a keeper #Czeszney",pppatticake,all the morocco and was an insane match go watch replay on plus every their goal keeper most amazing tournament performance i ’ ever seen by a,Neutral,0.3384
Morocco,2022-12-16 19:11:25+00:00,1603830170430865429,"@ekene_okpaleke @namonabanill @saleem_tz @FIFAWorldCup @EnMaroc We have more passion than you, where is your team? Crying in your car 🚗 You think you can come to me and tell me if I'm African or not piss off you are no one, Morocco are better than France.",Trickydickie6,we have more passion than you where is your team crying in car 🚗 think can come to me and tell if or not piss off are no one morocco better,Neutral,0.4855
Morocco,2022-12-16 19:02:46+00:00,1603827994568556544,"@ZAboukhlal @EnMaroc @FIFAWorldCup Make Dua bro, InshaAllah Argentina will win on Sunday and avenge Morocco",TrustinFDJ,make will win on and avenge morocco,Positive,0.5859
Morocco,2022-12-16 18:37:30+00:00,1603821635840397314,"Morocco fans will be out for one last time to cheer their team to victory against Croatia.

Unarguably the loudest and most passionate fans I have seen at this @FIFAWorldCup 

Viva Morocco! https://t.co/0ZQWEWooDG",RandaAndrew,morocco will be out for one last time to cheer their team victory against unarguably the and most passionate i have seen at this viva,Positive,0.7902
Morocco,2022-12-16 18:37:16+00:00,1603821577199439872,"The 2022 FIFA WORLD CUP in Qatar is near to its final match

As the third place playoff is set to play
Croatia vs Morocco
When : December 17, 2022 l 11:00 PM 

Who do you think will win?
Come and join us here @www.11ic.com 
Follow and like @11indiacric for more updates! https://t.co/Ah1Lxy6bOw",11ic2,the 2022 world cup in is near to its final match as third place set play morocco when 17 l 1100 who do you think will win come and join us here follow like 11indiacric for more,Positive,0.9169
Morocco,2022-12-16 18:24:13+00:00,1603818295681232896,"#FIFAWorldCup This mural of Hakimi and his mother has appeared after Morocco's incredible World Cup run came to an end.

#Morocco @AchrafHakimi https://t.co/O4wTbvJKqP",NidhinBabukuttn,this mural of and his mother after incredible world cup run came to an end morocco,Neutral,0.0
